"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2017,1,1,17,2,2017-01-17,"AA",19805,"AA","N583AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1616",-3.00,0.00,0.00,-1,"1600-1659",17.00,"1633","1837",5.00,"1856","1842",-14.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,277.00,266.00,244.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,18,3,2017-01-18,"AA",19805,"AA","N544AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1614",-5.00,0.00,0.00,-1,"1600-1659",13.00,"1627","1815",6.00,"1856","1821",-35.00,0.00,0.00,-2,"1800-1859",0.00,"",0.00,277.00,247.00,228.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,19,4,2017-01-19,"AA",19805,"AA","N553AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1611",-8.00,0.00,0.00,-1,"1600-1659",17.00,"1628","1824",2.00,"1856","1826",-30.00,0.00,0.00,-2,"1800-1859",0.00,"",0.00,277.00,255.00,236.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,20,5,2017-01-20,"AA",19805,"AA","N191AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1656",37.00,37.00,1.00,2,"1600-1659",18.00,"1714","1926",3.00,"1856","1929",33.00,33.00,1.00,2,"1800-1859",0.00,"",0.00,277.00,273.00,252.00,1.00,1773.00,8,33.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,21,6,2017-01-21,"AA",19805,"AA","N170AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1632",13.00,13.00,0.00,0,"1600-1659",17.00,"1649","1854",4.00,"1856","1858",2.00,2.00,0.00,0,"1800-1859",0.00,"",0.00,277.00,266.00,245.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,22,7,2017-01-22,"AA",19805,"AA","N179AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1636",17.00,17.00,1.00,1,"1600-1659",27.00,"1703","1917",4.00,"1856","1921",25.00,25.00,1.00,1,"1800-1859",0.00,"",0.00,277.00,285.00,254.00,1.00,1773.00,8,0.00,0.00,8.00,0.00,17.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,23,1,2017-01-23,"AA",19805,"AA","N579AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1616",-3.00,0.00,0.00,-1,"1600-1659",20.00,"1636","1900",7.00,"1856","1907",11.00,11.00,0.00,0,"1800-1859",0.00,"",0.00,277.00,291.00,264.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,24,2,2017-01-24,"AA",19805,"AA","N583AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1619",0.00,0.00,0.00,0,"1600-1659",18.00,"1637","1858",6.00,"1856","1904",8.00,8.00,0.00,0,"1800-1859",0.00,"",0.00,277.00,285.00,261.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,25,3,2017-01-25,"AA",19805,"AA","N167AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1616",-3.00,0.00,0.00,-1,"1600-1659",23.00,"1639","1901",5.00,"1856","1906",10.00,10.00,0.00,0,"1800-1859",0.00,"",0.00,277.00,290.00,262.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,26,4,2017-01-26,"AA",19805,"AA","N551AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1618",-1.00,0.00,0.00,-1,"1600-1659",11.00,"1629","1857",5.00,"1856","1902",6.00,6.00,0.00,0,"1800-1859",0.00,"",0.00,277.00,284.00,268.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,27,5,2017-01-27,"AA",19805,"AA","N919AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1613",-6.00,0.00,0.00,-1,"1600-1659",15.00,"1628","1839",3.00,"1856","1842",-14.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,277.00,269.00,251.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,28,6,2017-01-28,"AA",19805,"AA","N542AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1614",-5.00,0.00,0.00,-1,"1600-1659",13.00,"1627","1819",4.00,"1856","1823",-33.00,0.00,0.00,-2,"1800-1859",0.00,"",0.00,277.00,249.00,232.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,29,7,2017-01-29,"AA",19805,"AA","N559AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1611",-8.00,0.00,0.00,-1,"1600-1659",14.00,"1625","1824",4.00,"1856","1828",-28.00,0.00,0.00,-2,"1800-1859",0.00,"",0.00,277.00,257.00,239.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,30,1,2017-01-30,"AA",19805,"AA","N921AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1614",-5.00,0.00,0.00,-1,"1600-1659",15.00,"1629","1832",4.00,"1856","1836",-20.00,0.00,0.00,-2,"1800-1859",0.00,"",0.00,277.00,262.00,243.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,31,2,2017-01-31,"AA",19805,"AA","N972AA","494",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1619","1615",-4.00,0.00,0.00,-1,"1600-1659",18.00,"1633","1829",7.00,"1856","1836",-20.00,0.00,0.00,-2,"1800-1859",0.00,"",0.00,277.00,261.00,236.00,1.00,1773.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,11,3,2017-01-11,"AA",19805,"AA","N185AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1305",0.00,0.00,0.00,0,"1300-1359",25.00,"1330","1505",9.00,"1508","1514",6.00,6.00,0.00,0,"1500-1559",0.00,"",0.00,123.00,129.00,95.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,12,4,2017-01-12,"AA",19805,"AA","N970AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1256",-9.00,0.00,0.00,-1,"1300-1359",24.00,"1320","1456",9.00,"1508","1505",-3.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,123.00,129.00,96.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,13,5,2017-01-13,"AA",19805,"AA","N199AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1312",7.00,7.00,0.00,0,"1300-1359",16.00,"1328","1504",7.00,"1508","1511",3.00,3.00,0.00,0,"1500-1559",0.00,"",0.00,123.00,119.00,96.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,14,6,2017-01-14,"AA",19805,"AA","N919AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1314",9.00,9.00,0.00,0,"1300-1359",11.00,"1325","1455",7.00,"1508","1502",-6.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,123.00,108.00,90.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,18,3,2017-01-18,"AA",19805,"AA","N190AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1304",-1.00,0.00,0.00,-1,"1300-1359",19.00,"1323","1508",5.00,"1508","1513",5.00,5.00,0.00,0,"1500-1559",0.00,"",0.00,123.00,129.00,105.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,19,4,2017-01-19,"AA",19805,"AA","N553AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1259",-6.00,0.00,0.00,-1,"1300-1359",15.00,"1314","1446",12.00,"1508","1458",-10.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,123.00,119.00,92.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,20,5,2017-01-20,"AA",19805,"AA","N191AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1303",-2.00,0.00,0.00,-1,"1300-1359",12.00,"1315","1453",15.00,"1508","1508",0.00,0.00,0.00,0,"1500-1559",0.00,"",0.00,123.00,125.00,98.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,21,6,2017-01-21,"AA",19805,"AA","N170AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1314",9.00,9.00,0.00,0,"1300-1359",18.00,"1332","1504",4.00,"1508","1508",0.00,0.00,0.00,0,"1500-1559",0.00,"",0.00,123.00,114.00,92.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,22,7,2017-01-22,"AA",19805,"AA","N179AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1350",45.00,45.00,1.00,3,"1300-1359",14.00,"1404","1538",6.00,"1508","1544",36.00,36.00,1.00,2,"1500-1559",0.00,"",0.00,123.00,114.00,94.00,1.00,632.00,3,8.00,0.00,0.00,0.00,28.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,25,3,2017-01-25,"AA",19805,"AA","N167AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1301",-4.00,0.00,0.00,-1,"1300-1359",11.00,"1312","1449",8.00,"1508","1457",-11.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,123.00,116.00,97.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,26,4,2017-01-26,"AA",19805,"AA","N551AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1255",-10.00,0.00,0.00,-1,"1300-1359",19.00,"1314","1444",7.00,"1508","1451",-17.00,0.00,0.00,-2,"1500-1559",0.00,"",0.00,123.00,116.00,90.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,27,5,2017-01-27,"AA",19805,"AA","N919AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1301",-4.00,0.00,0.00,-1,"1300-1359",17.00,"1318","1450",6.00,"1508","1456",-12.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,123.00,115.00,92.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,28,6,2017-01-28,"AA",19805,"AA","N510AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1309",4.00,4.00,0.00,0,"1300-1359",11.00,"1320","1452",11.00,"1508","1503",-5.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,123.00,114.00,92.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,29,7,2017-01-29,"AA",19805,"AA","N559AA","494",11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1305","1303",-2.00,0.00,0.00,-1,"1300-1359",19.00,"1322","1451",12.00,"1508","1503",-5.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,123.00,120.00,89.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,6,5,2017-01-06,"AA",19805,"AA","N554AA","494",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1959","1953",-6.00,0.00,0.00,-1,"1900-1959",18.00,"2011","1955",10.00,"2009","2005",-4.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,70.00,72.00,44.00,1.00,255.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,1,7,2017-01-01,"AA",19805,"AA","N660AA","494",14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1314","1303",-11.00,0.00,0.00,-1,"1300-1359",12.00,"1315","1443",10.00,"1505","1453",-12.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,111.00,110.00,88.00,1.00,600.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,2,1,2017-01-02,"AA",19805,"AA","N581AA","494",14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1315","1315",0.00,0.00,0.00,0,"1300-1359",11.00,"1326","1453",10.00,"1506","1503",-3.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,111.00,108.00,87.00,1.00,600.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,3,2,2017-01-03,"AA",19805,"AA","N170AA","494",14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1315","1313",-2.00,0.00,0.00,-1,"1300-1359",15.00,"1328","1457",12.00,"1506","1509",3.00,3.00,0.00,0,"1500-1559",0.00,"",0.00,111.00,116.00,89.00,1.00,600.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,4,3,2017-01-04,"AA",19805,"AA","N585AA","494",14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1315","1338",23.00,23.00,1.00,1,"1300-1359",13.00,"1351","1520",6.00,"1506","1526",20.00,20.00,1.00,1,"1500-1559",0.00,"",0.00,111.00,108.00,89.00,1.00,600.00,3,20.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,5,4,2017-01-05,"AA",19805,"AA","N916AA","494",14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1315","1312",-3.00,0.00,0.00,-1,"1300-1359",17.00,"1329","1503",12.00,"1506","1515",9.00,9.00,0.00,0,"1500-1559",0.00,"",0.00,111.00,123.00,94.00,1.00,600.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,6,5,2017-01-06,"AA",19805,"AA","N192AA","494",14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1315","1306",-9.00,0.00,0.00,-1,"1300-1359",9.00,"1315","1435",8.00,"1506","1443",-23.00,0.00,0.00,-2,"1500-1559",0.00,"",0.00,111.00,97.00,80.00,1.00,600.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,8,7,2017-01-08,"AA",19805,"AA","N980AA","494",14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1315","1313",-2.00,0.00,0.00,-1,"1300-1359",14.00,"1327","1455",17.00,"1506","1512",6.00,6.00,0.00,0,"1500-1559",0.00,"",0.00,111.00,119.00,88.00,1.00,600.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,15,7,2017-01-15,"AA",19805,"AA","N582AA","494",14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1310","1304",-6.00,0.00,0.00,-1,"1300-1359",8.00,"1312","1436",6.00,"1509","1442",-27.00,0.00,0.00,-2,"1500-1559",0.00,"",0.00,119.00,98.00,84.00,1.00,600.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,1,7,2017-01-01,"AA",19805,"AA","N601AA","495",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1130","1124",-6.00,0.00,0.00,-1,"1100-1159",28.00,"1152","1336",5.00,"1340","1341",1.00,1.00,0.00,0,"1300-1359",0.00,"",0.00,250.00,257.00,224.00,1.00,1587.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,2,1,2017-01-02,"AA",19805,"AA","N667AA","495",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1130","1126",-4.00,0.00,0.00,-1,"1100-1159",26.00,"1152","1347",3.00,"1340","1350",10.00,10.00,0.00,0,"1300-1359",0.00,"",0.00,250.00,264.00,235.00,1.00,1587.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,3,2,2017-01-03,"AA",19805,"AA","N660AA","495",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1130","1124",-6.00,0.00,0.00,-1,"1100-1159",23.00,"1147","1340",7.00,"1340","1347",7.00,7.00,0.00,0,"1300-1359",0.00,"",0.00,250.00,263.00,233.00,1.00,1587.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,4,3,2017-01-04,"AA",19805,"AA","N669AA","495",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1130","1127",-3.00,0.00,0.00,-1,"1100-1159",15.00,"1142","1345",6.00,"1340","1351",11.00,11.00,0.00,0,"1300-1359",0.00,"",0.00,250.00,264.00,243.00,1.00,1587.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,5,4,2017-01-05,"AA",19805,"AA","N668AA","495",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1130","1123",-7.00,0.00,0.00,-1,"1100-1159",17.00,"1140","1340",9.00,"1340","1349",9.00,9.00,0.00,0,"1300-1359",0.00,"",0.00,250.00,266.00,240.00,1.00,1587.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,6,5,2017-01-06,"AA",19805,"AA","N679AA","495",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1130","1131",1.00,1.00,0.00,0,"1100-1159",19.00,"1150","1346",5.00,"1340","1351",11.00,11.00,0.00,0,"1300-1359",0.00,"",0.00,250.00,260.00,236.00,1.00,1587.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,7,6,2017-01-07,"AA",19805,"AA","N654AA","495",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1130","1251",81.00,81.00,1.00,5,"1100-1159",94.00,"1425","1608",5.00,"1340","1613",153.00,153.00,1.00,10,"1300-1359",0.00,"",0.00,250.00,322.00,223.00,1.00,1587.00,7,81.00,0.00,72.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,8,7,2017-01-08,"AA",19805,"AA","N662AA","495",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1130","1136",6.00,6.00,0.00,0,"1100-1159",18.00,"1154","1335",6.00,"1340","1341",1.00,1.00,0.00,0,"1300-1359",0.00,"",0.00,250.00,245.00,221.00,1.00,1587.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
